"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190161148,"Passenger","Male",25,1,"Car","Slight",2,"2019-02-02","18:4300","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","February","Saturday",18,"Dark","20-29"
1190182619,"Driver/Rider","Male",46,1,"Pedal Cycle","Serious",3,"2019-05-11","12:4300","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Saturday",12,"Daylight","40-49"
1190170734,"Passenger","Female",48,1,"Bus or Coach","Slight",1,"2019-03-22","22:5200","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","March","Friday",22,"Dark","40-49"
1190173786,"Passenger","Female",50,3,"Car","Serious",2,"2019-04-07","06:4300","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Sunday",6,"Daylight","50-59"
1190170513,"Passenger","Male",19,2,"Car","Serious",2,"2019-03-21","23:5100","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","March","Thursday",23,"Dark","10-19"
1190173668,"Driver/Rider","Male",20,2,"Powered 2 Wheeler","Slight",1,"2019-04-06","10:0000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","April","Saturday",10,"Daylight","20-29"
1190220966,"Driver/Rider","Male",36,1,"Pedal Cycle","Slight",2,"2019-11-26","12:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","November","Tuesday",12,"Daylight","30-39"
1190226071,"Pedestrian","Male",33,1,"Pedestrian","Slight",1,"2019-12-18","16:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","December","Wednesday",16,"Daylight","30-39"
1190189888,"Driver/Rider","Female",23,1,"Pedal Cycle","Slight",2,"2019-06-27","10:5300","BOR","Dual CWY",20,"Other","Fine","Road-Dry","June","Thursday",10,"Daylight","20-29"
1190215334,"Driver/Rider","Male",54,1,"Car","Slight",2,"2019-11-01","03:4600","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","November","Friday",3,"Dark","50-59"
1190159405,"Driver/Rider","Female",26,1,"Pedal Cycle","Slight",2,"2019-01-24","17:1200","TLRN","Single CWY",20,"Crossroads","Fine","Road-Wet","January","Thursday",17,"Dark","20-29"
1190201392,"Pedestrian","Male",31,2,"Pedestrian","Slight",1,"2019-08-25","02:3000","BOR","Slip RD",20,"No JUN in 20M","Other","Road-Dry","August","Sunday",2,"Dark","30-39"
1190214873,"Driver/Rider","Male",17,2,"Car","Slight",2,"2019-10-29","15:4400","BOR","Dual CWY",30,"Crossroads","Fine","Road-Dry","October","Tuesday",15,"Daylight","10-19"
1190170864,"Pedestrian","Male",71,1,"Pedestrian","Serious",1,"2019-03-23","21:2100","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Saturday",21,"Dark","70-79"
1190173482,"Pedestrian","Male",57,1,"Pedestrian","Slight",1,"2019-04-05","10:0500","BOR","Slip RD",30,"Other","Fine","Road-Dry","April","Friday",10,"Daylight","50-59"
1190190311,"Driver/Rider","Male",23,1,"Powered 2 Wheeler","Slight",2,"2019-06-28","13:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","June","Friday",13,"Daylight","20-29"
1190203144,"Pedestrian","Female",29,1,"Pedestrian","Serious",1,"2019-09-03","18:4800","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Tuesday",18,"Daylight","20-29"
1190156585,"Pedestrian","Male",22,1,"Pedestrian","Slight",1,"2019-01-09","15:1000","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Wednesday",15,"Daylight","20-29"
1190170027,"Passenger","Female",45,3,"Car","Serious",2,"2019-03-19","15:5000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Tuesday",15,"Daylight","40-49"
1190181592,"Passenger","Male",19,4,"Car","Serious",2,"2019-05-18","00:2800","TLRN","Roundabout",40,"Roundabout","Fine","Road-Dry","May","Saturday",0,"Dark","10-19"
1190199981,"Driver/Rider","Male",50,2,"Car","Slight",1,"2019-08-16","22:4500","BOR","Roundabout",30,"Other","Raining","Road-Wet","August","Friday",22,"Dark","50-59"
1190188559,"Driver/Rider","Male",65,3,"Car","Slight",2,"2019-06-20","17:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Thursday",17,"Daylight","60-69"
1190205438,"Driver/Rider","Male",38,1,"Powered 2 Wheeler","Serious",2,"2019-09-15","02:1000","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Sunday",2,"Dark","30-39"
1190176248,"Driver/Rider","Male",45,2,"Car","Slight",2,"2019-04-21","13:3800","BOR","Roundabout",20,"Other","Fine","Road-Dry","April","Sunday",13,"Daylight","40-49"
1190171792,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-03-23","13:4500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Saturday",13,"Daylight","30-39"
1190165142,"Driver/Rider","Male",44,1,"Powered 2 Wheeler","Slight",2,"2019-02-22","02:0000","TLRN","One-way ST",20,"Roundabout","Fine","Road-Dry","February","Friday",2,"Daylight","40-49"
1190194938,"Pedestrian","Female",58,1,"Pedestrian","Slight",1,"2019-07-19","13:1500","BOR","One-way ST",20,"Other","Raining","Road-Wet","July","Friday",13,"Daylight","50-59"
1190206711,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Slight",2,"2019-09-14","21:1000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Saturday",21,"Dark","30-39"
1190200356,"Driver/Rider","Female",43,2,"Car","Slight",2,"2019-08-19","11:5500","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Monday",11,"Daylight","40-49"
1190210605,"Driver/Rider","Male",39,2,"Car","Slight",3,"2019-10-09","17:0000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","October","Wednesday",17,"Daylight","30-39"
1190192985,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-07-11","17:5800","BOR","Dual CWY",40,"Other","Fine","Road-Dry","July","Thursday",17,"Daylight","30-39"
1190167928,"Passenger","Female",59,2,"Car","Slight",2,"2019-03-08","21:4500","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Wet","March","Friday",21,"Dark","50-59"
1190226192,"Pedestrian","Male",40,1,"Pedestrian","Slight",1,"2019-12-20","00:4500","TLRN","Dual CWY",20,"Crossroads","Raining","Road-Wet","December","Friday",0,"Daylight","40-49"
48190950677,"Driver/Rider","Male",40,1,"Pedal Cycle","Serious",2,"2019-04-17","08:5000","TLRN","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","April","Wednesday",8,"Daylight","40-49"
1190175896,"Driver/Rider","Male",19,1,"Pedal Cycle","Slight",2,"2019-04-18","21:2000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","April","Thursday",21,"Dark","10-19"
1190204124,"Pedestrian","Male",63,1,"Pedestrian","Serious",1,"2019-09-08","18:0000","TLRN","Single CWY",30,"Other","Fine","Road-Dry","September","Sunday",18,"Daylight","60-69"
1190164525,"Passenger","Male",83,3,"Car","Serious",2,"2019-02-20","10:4500","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Wednesday",10,"Daylight","80-89"
1190156696,"Driver/Rider","Female",48,1,"Pedal Cycle","Slight",2,"2019-01-02","11:3000","TLRN","Single CWY",30,"T/STAG JUN","Other","Other","January","Wednesday",11,"Daylight","40-49"
1190204782,"Driver/Rider","Male",15,1,"Powered 2 Wheeler","Serious",2,"2019-09-11","21:3500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Wednesday",21,"Dark","10-19"
1190180056,"Passenger","Female",95,4,"Bus or Coach","Slight",2,"2019-05-10","12:1900","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Friday",12,"Daylight","90-99"
1190170914,"Driver/Rider","Female",41,3,"Car","Serious",2,"2019-03-23","12:2100","BOR","Slip RD",30,"T/STAG JUN","Fine","Road-Dry","March","Saturday",12,"Daylight","40-49"
1190202672,"Driver/Rider","Male",61,1,"Pedal Cycle","Slight",1,"2019-09-01","13:0000","TLRN","Unknown",20,"No JUN in 20M","Other","Other","September","Sunday",13,"Dark","60-69"
1190190309,"Passenger","Female",76,1,"Car","Slight",2,"2019-06-29","11:1500","TLRN","Single CWY",30,"Other","Fine","Road-Dry","June","Saturday",11,"Daylight","70-79"
1190159318,"Pedestrian","Male",28,1,"Pedestrian","Slight",1,"2019-01-21","13:0000","BOR","Single CWY",20,"Crossroads","Other","Other","January","Monday",13,"Daylight","20-29"
1190199641,"Driver/Rider","Male",19,1,"Powered 2 Wheeler","Slight",2,"2019-08-15","07:2000","BOR","Slip RD",30,"Crossroads","Raining","Road-Wet","August","Thursday",7,"Daylight","10-19"
1190178859,"Driver/Rider","Male",49,1,"Pedal Cycle","Slight",2,"2019-05-04","13:0000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Dry","May","Saturday",13,"Daylight","40-49"
1190200285,"Driver/Rider","Male",33,1,"Car","Slight",2,"2019-08-19","00:1600","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","August","Monday",0,"Dark","30-39"
1190221234,"Pedestrian","Male",31,1,"Pedestrian","Serious",1,"2019-11-27","21:0000","BOR","Dual CWY",30,"Crossroads","Raining","Road-Wet","November","Wednesday",21,"Dark","30-39"
1190186153,"Driver/Rider","Male",20,2,"Car","Slight",3,"2019-06-08","19:3900","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Saturday",19,"Daylight","20-29"
1190226440,"Pedestrian","Male",39,1,"Pedestrian","Slight",1,"2019-12-21","03:1200","TLRN","Dual CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Saturday",3,"Dark","30-39"
1190167269,"Driver/Rider","Male",38,2,"Car","Slight",2,"2019-03-06","07:1400","BOR","Single CWY",40,"Other","Fine","Road-Dry","March","Wednesday",7,"Daylight","30-39"
1190213553,"Pedestrian","Female",15,1,"Pedestrian","Slight",1,"2019-10-21","11:2300","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Monday",11,"Daylight","10-19"
1190185378,"Driver/Rider","Male",48,1,"Pedal Cycle","Serious",2,"2019-05-28","11:0000","BOR","Single CWY",30,"Other","Raining","Road-Wet","May","Tuesday",11,"Daylight","40-49"
1190201235,"Driver/Rider","Male",63,1,"Powered 2 Wheeler","Serious",1,"2019-08-01","11:5500","BOR","Single CWY",30,"Crossroads","Fine","Road-Wet","August","Thursday",11,"Daylight","60-69"
1190157654,"Driver/Rider","Male",38,1,"Pedal Cycle","Serious",2,"2019-01-15","14:0000","BOR","Single CWY",20,"Other","Fine","Road-Dry","January","Tuesday",14,"Daylight","30-39"
1190162146,"Passenger","Female",48,1,"Bus or Coach","Slight",1,"2019-02-08","16:4400","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","February","Friday",16,"Dark","40-49"
1190162471,"Driver/Rider","Female",37,1,"Car","Slight",1,"2019-02-10","04:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","February","Sunday",4,"Daylight","30-39"
1190199308,"Pedestrian","Male",88,1,"Pedestrian","Serious",1,"2019-08-13","12:5600","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","August","Tuesday",12,"Daylight","80-89"
1190177091,"Driver/Rider","Female",51,1,"Car","Slight",4,"2019-04-25","14:5900","BOR","Single CWY",30,"Other","Fine","Road-Dry","April","Thursday",14,"Daylight","50-59"
1190225165,"Driver/Rider","Male",55,4,"Car","Slight",2,"2019-12-14","23:0000","TLRN","Dual CWY",50,"No JUN in 20M","Raining","Road-Wet","December","Saturday",23,"Dark","50-59"
1190160563,"Driver/Rider","Male",58,1,"Powered 2 Wheeler","Serious",2,"2019-01-30","17:5400","TLRN","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","January","Wednesday",17,"Dark","50-59"
1190224957,"Passenger","Female",24,1,"Bus or Coach","Serious",1,"2019-12-14","11:0000","TLRN","Dual CWY",20,"Other","Other","Road-Dry","December","Saturday",11,"Daylight","20-29"
1190179207,"Driver/Rider","Male",49,1,"Car","Slight",2,"2019-05-05","23:4000","TLRN","Roundabout",30,"Roundabout","Other","Other","May","Sunday",23,"Dark","40-49"
1190219427,"Driver/Rider","Male",16,1,"Powered 2 Wheeler","Serious",2,"2019-11-18","18:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Monday",18,"Dark","10-19"
1190164136,"Driver/Rider","Female",31,1,"Powered 2 Wheeler","Slight",2,"2019-02-19","00:3000","BOR","One-way ST",20,"Crossroads","Raining","Road-Wet","February","Tuesday",0,"Daylight","30-39"
1190211231,"Pedestrian","Male",28,1,"Pedestrian","Slight",1,"2019-10-12","18:2500","TLRN","One-way ST",20,"Crossroads","Raining","Road-Wet","October","Saturday",18,"Dark","20-29"
1190179777,"Driver/Rider","Male",37,1,"Goods Vehicle","Slight",2,"2019-05-04","17:4000","TLRN","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","May","Saturday",17,"Daylight","30-39"
1190176123,"Passenger","Female",22,5,"Car","Serious",2,"2019-04-20","11:0400","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","April","Saturday",11,"Daylight","20-29"
48190911460,"Driver/Rider","Male",29,1,"Powered 2 Wheeler","Slight",2,"2019-08-08","12:5500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","August","Thursday",12,"Daylight","20-29"
1190186393,"Pedestrian","Male",5,1,"Pedestrian","Serious",1,"2019-06-10","17:2000","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Wet","June","Monday",17,"Daylight","0-9"
1190179129,"Driver/Rider","Male",31,1,"Car","Slight",2,"2019-05-06","07:2100","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Monday",7,"Daylight","30-39"
1190170292,"Driver/Rider","Male",47,1,"Pedal Cycle","Serious",2,"2019-03-20","15:2500","BOR","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","March","Wednesday",15,"Daylight","40-49"
1190212310,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-10-16","16:4800","TLRN","Single CWY",30,"No JUN in 20M","Other","Other","October","Wednesday",16,"Daylight","30-39"
1190225896,"Driver/Rider","Male",47,2,"Car","Slight",2,"2019-12-18","18:3400","BOR","Single CWY",20,"Other","Raining","Road-Wet","December","Wednesday",18,"Dark","40-49"
1190176750,"Pedestrian","Female",37,1,"Pedestrian","Slight",1,"2019-03-16","09:2500","BOR","Unknown",30,"Other","Other","Other","March","Saturday",9,"Daylight","30-39"
1190165898,"Pedestrian","Male",33,1,"Pedestrian","Serious",1,"2019-02-27","07:1000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","February","Wednesday",7,"Daylight","30-39"
1190194983,"Pedestrian","Female",61,1,"Pedestrian","Serious",1,"2019-07-17","10:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Wednesday",10,"Daylight","60-69"
1190158336,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-01-18","14:3700","BOR","Slip RD",20,"T/STAG JUN","Fine","Road-Dry","January","Friday",14,"Daylight","30-39"
1190205931,"Driver/Rider","Female",37,2,"Car","Slight",2,"2019-09-17","16:0800","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","September","Tuesday",16,"Daylight","30-39"
1190187202,"Driver/Rider","Male",30,1,"Car","Slight",2,"2019-06-13","18:1000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Thursday",18,"Daylight","30-39"
1190214106,"Driver/Rider","Male",26,1,"Pedal Cycle","Slight",2,"2019-09-21","18:2500","TLRN","Single CWY",30,"T/STAG JUN","Raining","Road-Dry","September","Saturday",18,"Daylight","20-29"
1190188890,"Driver/Rider","Male",23,2,"Car","Serious",2,"2019-06-22","12:0800","BOR","Single CWY",30,"Other","Fine","Road-Dry","June","Saturday",12,"Daylight","20-29"
1190213556,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Slight",2,"2019-10-23","08:4000","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",8,"Daylight","20-29"
1190190663,"Passenger","Male",32,3,"Car","Serious",1,"2019-07-01","03:1500","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","July","Monday",3,"Dark","30-39"
1190196162,"Pedestrian","Male",49,1,"Pedestrian","Serious",1,"2019-07-26","16:1000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Friday",16,"Daylight","40-49"
1190214819,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Serious",2,"2019-10-29","16:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Tuesday",16,"Dark","20-29"
1190221692,"Driver/Rider","Female",35,1,"Pedal Cycle","Serious",2,"2019-11-08","13:5000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Friday",13,"Daylight","30-39"
48190911791,"Pedestrian","Male",37,2,"Pedestrian","Serious",1,"2019-09-17","12:5500","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Tuesday",12,"Daylight","30-39"
1190209415,"Driver/Rider","Male",20,1,"Pedal Cycle","Slight",2,"2019-10-01","17:1500","TLRN","Single CWY",30,"Crossroads","Raining","Road-Wet","October","Tuesday",17,"Daylight","20-29"
1190182607,"Driver/Rider","Male",54,1,"Powered 2 Wheeler","Serious",2,"2019-05-22","22:4000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Wednesday",22,"Dark","50-59"
1190216182,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Slight",2,"2019-11-05","07:5500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","November","Tuesday",7,"Daylight","40-49"
1190225665,"Pedestrian","Female",4,1,"Pedestrian","Slight",1,"2019-12-17","15:2500","BOR","Single CWY",30,"Other","Raining","Road-Wet","December","Tuesday",15,"Daylight","0-9"
1190224259,"Pedestrian","Male",49,1,"Pedestrian","Serious",1,"2019-12-11","09:2000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","December","Wednesday",9,"Daylight","40-49"
1190160611,"Driver/Rider","Female",24,1,"Car","Slight",2,"2019-01-30","17:0500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Wednesday",17,"Dark","20-29"
1190184809,"Driver/Rider","Male",38,1,"Powered 2 Wheeler","Serious",2,"2019-06-02","09:4500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Sunday",9,"Daylight","30-39"
1190191669,"Passenger","Male",15,9,"Bus or Coach","Serious",2,"2019-07-05","09:3900","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","July","Friday",9,"Daylight","10-19"
1190176254,"Passenger","Male",50,1,"Bus or Coach","Slight",1,"2019-04-21","16:4700","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","April","Sunday",16,"Daylight","50-59"
1190224598,"Driver/Rider","Male",44,2,"Pedal Cycle","Slight",1,"2019-12-12","17:5000","TLRN","Single CWY",30,"No JUN in 20M","Other","Road-Wet","December","Thursday",17,"Dark","40-49"
1190200293,"Driver/Rider","Male",16,1,"Powered 2 Wheeler","Serious",2,"2019-08-18","21:4000","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","August","Sunday",21,"Dark","10-19"
1190207407,"Driver/Rider","Male",38,1,"Powered 2 Wheeler","Slight",2,"2019-07-19","11:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","July","Friday",11,"Daylight","30-39"
1190206553,"Driver/Rider","Female",39,1,"Pedal Cycle","Serious",2,"2019-09-19","11:4000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","September","Thursday",11,"Daylight","30-39"
1190189321,"Driver/Rider","Male",53,2,"Car","Serious",2,"2019-06-24","15:3000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","June","Monday",15,"Daylight","50-59"
1190176253,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-04-20","22:0000","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","April","Saturday",22,"Daylight","30-39"
1190217853,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Serious",3,"2019-11-12","14:5300","TLRN","Single CWY",30,"No JUN in 20M","Other","Road-Wet","November","Tuesday",14,"Daylight","30-39"
1190204179,"Driver/Rider","Male",63,1,"Powered 2 Wheeler","Slight",2,"2019-09-09","07:5000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Monday",7,"Daylight","60-69"
1190207674,"Driver/Rider","Male",29,1,"Powered 2 Wheeler","Serious",2,"2019-09-25","16:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Wednesday",16,"Daylight","20-29"
1190212062,"Driver/Rider","Male",70,1,"Pedal Cycle","Serious",2,"2019-10-16","09:4000","BOR","Single CWY",20,"Crossroads","Raining","Road-Wet","October","Wednesday",9,"Daylight","70-79"
1190185675,"Driver/Rider","Female",16,1,"Pedal Cycle","Slight",2,"2019-06-06","04:4000","BOR","Unknown",30,"Other","Other","Road-Dry","June","Thursday",4,"Daylight","10-19"
1190180552,"Driver/Rider","Male",73,2,"Car","Slight",2,"2019-05-13","12:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Monday",12,"Daylight","70-79"
1190201659,"Driver/Rider","Female",35,1,"Car","Slight",2,"2019-08-26","11:5500","BOR","Dual CWY",30,"T/STAG JUN","Other","Road-Dry","August","Monday",11,"Daylight","30-39"
1190178807,"Pedestrian","Male",21,2,"Pedestrian","Serious",1,"2019-05-04","05:2000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Saturday",5,"Daylight","20-29"
48190927939,"Pedestrian","Male",30,1,"Pedestrian","Serious",1,"2019-12-04","04:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","December","Wednesday",4,"Dark","30-39"
1190181993,"Driver/Rider","Female",36,1,"Pedal Cycle","Slight",2,"2019-04-25","18:5000","TLRN","Unknown",30,"Other","Other","Other","April","Thursday",18,"Daylight","30-39"
1190208411,"Pedestrian","Male",83,1,"Pedestrian","Serious",1,"2019-09-29","14:1200","BOR","Dual CWY",30,"T/STAG JUN","Raining","Road-Wet","September","Sunday",14,"Daylight","80-89"
